order_id,order_date,customer_id,product_id,quantity,price,region,revenue
O000452,2025-12-24,C0179,P012,3,66.0,West,198.0
O000453,2026-06-01,C0170,P002,4,235.0,East,940.0
O000454,2026-05-10,C0159,P009,4,485.0,North,1940.0
O000455,2025-03-27,C0447,P016,3,420.0,West,1260.0
O000456,2025-06-24,C0154,P008,2,729.0,South,1458.0
O000457,2025-07-12,C0402,P018,2,1129.0,West,2258.0
O000458,2025-11-07,C0082,P004,4,680.0,East,2720.0
O000459,2025-04-29,C0057,P011,4,508.0,North,2032.0
O000460,2025-08-06,C0007,P017,1,1000.0,North,1000.0
O000461,2026-03-03,C0112,P008,2,729.0,North,1458.0
O000462,2026-02-18,C0486,P019,3,269.0,West,807.0
O000463,2025-04-24,C0048,P008,4,729.0,East,2916.0
O000464,2025-05-25,C0080,P006,4,393.0,North,1572.0
O000465,2026-06-22,C0375,P002,4,235.0,North,940.0
O000466,2025-10-30,C0376,P015,4,730.0,South,2920.0
O000467,2025-12-11,C0316,P001,2,31.0,East,62.0
O000468,2025-01-01,C0033,P006,4,393.0,North,1572.0
O000469,2025-05-27,C0115,P019,2,269.0,East,538.0
O000470,2025-10-14,C0384,P004,1,680.0,West,680.0
O000471,2025-02-22,C0003,P013,1,797.0,West,797.0
O000472,2025-10-31,C0486,P015,3,730.0,West,2190.0
O000473,2025-03-10,C0004,P009,4,485.0,East,1940.0
O000474,2025-12-27,C0356,P003,3,358.0,East,1074.0
O000475,2025-08-08,C0260,P002,2,235.0,North,470.0
O000476,2025-06-10,C0042,P016,3,420.0,South,1260.0
O000477,2025-03-30,C0009,P018,3,1129.0,East,3387.0
O000478,2025-06-08,C0488,P018,4,1129.0,South,4516.0
O000479,2026-05-04,C0307,P006,2,393.0,East,786.0
O000480,2025-11-20,C0145,P018,2,1129.0,South,2258.0
O000481,2026-01-16,C0401,P011,4,508.0,North,2032.0
O000482,2025-04-12,C0097,P007,2,995.0,East,1990.0
O000483,2026-05-09,C0276,P014,1,1059.0,East,1059.0
O000484,2025-01-19,C0142,P018,4,1129.0,South,4516.0
O000485,2026-03-30,C0278,P007,4,995.0,East,3980.0
O000486,2026-04-27,C0436,P010,4,1132.0,West,4528.0
O000487,2026-02-01,C0027,P008,1,729.0,North,729.0
O000488,2025-10-06,C0043,P014,2,1059.0,North,2118.0
O000489,2025-12-31,C0131,P018,1,1129.0,South,1129.0
O000490,2025-11-27,C0216,P005,1,1124.0,North,1124.0
O000491,2025-12-10,C0094,P014,1,1059.0,East,1059.0
O000492,2026-03-31,C0008,P010,3,1132.0,West,3396.0
O000493,2025-03-06,C0086,P015,2,730.0,South,1460.0
O000494,2025-03-17,C0345,P006,2,393.0,South,786.0
O000495,2025-05-23,C0138,P009,4,485.0,West,1940.0
O000496,2026-04-18,C0369,P010,4,1132.0,North,4528.0
O000497,2026-02-21,C0413,P017,3,1000.0,West,3000.0
O000498,2025-11-01,C0424,P001,1,31.0,South,31.0
O000499,2026-05-12,C0246,P014,4,1059.0,West,4236.0
O000500,2025-10-18,C0449,P004,2,680.0,South,1360.0
O000501,2025-04-12,C0500,P002,4,235.0,West,940.0
O000502,2025-09-24,C0021,P003,1,358.0,East,358.0
O000503,2025-01-03,C0487,P007,3,995.0,North,2985.0
O000504,2025-03-26,C0408,P014,1,1059.0,North,1059.0
O000505,2025-11-24,C0457,P012,4,66.0,North,264.0
O000506,2026-03-26,C0444,P019,3,269.0,South,807.0
O000507,2026-03-30,C0492,P018,3,1129.0,East,3387.0
O000508,2025-08-09,C0410,P015,1,730.0,North,730.0
O000509,2025-06-03,C0265,P001,4,31.0,West,124.0
O000510,2025-01-12,C0148,P003,1,358.0,East,358.0
O000511,2025-05-13,C0184,P015,4,730.0,West,2920.0
O000512,2025-10-31,C0227,P004,4,680.0,West,2720.0
O000513,2025-10-20,C0292,P015,2,730.0,North,1460.0
O000514,2025-10-27,C0490,P010,3,1132.0,West,3396.0
O000515,2025-02-12,C0036,P006,4,393.0,West,1572.0
O000516,2025-12-09,C0246,P013,1,797.0,West,797.0
O000517,2025-11-22,C0073,P007,1,995.0,North,995.0
O000518,2026-05-13,C0150,P001,2,31.0,South,62.0
O000519,2025-12-30,C0001,P011,2,508.0,South,1016.0
O000520,2026-03-03,C0069,P014,2,1059.0,North,2118.0
O000521,2025-01-21,C0457,P006,3,393.0,North,1179.0
O000522,2026-02-11,C0293,P005,2,1124.0,West,2248.0
O000523,2025-12-02,C0230,P019,3,269.0,East,807.0
O000524,2025-04-27,C0211,P019,2,269.0,East,538.0
O000525,2025-05-04,C0072,P013,3,797.0,North,2391.0
O000526,2026-02-03,C0490,P007,4,995.0,West,3980.0
O000527,2025-02-20,C0363,P008,2,729.0,South,1458.0
O000528,2025-11-20,C0096,P014,3,1059.0,South,3177.0
O000529,2025-05-21,C0397,P019,4,269.0,West,1076.0
O000530,2026-04-15,C0084,P019,2,269.0,North,538.0
O000531,2025-11-30,C0228,P012,4,66.0,South,264.0
O000532,2026-01-08,C0299,P009,2,485.0,East,970.0
O000533,2026-05-09,C0236,P014,1,1059.0,West,1059.0
O000534,2026-06-23,C0293,P006,3,393.0,West,1179.0
O000535,2025-06-05,C0222,P015,1,730.0,East,730.0
O000536,2025-10-18,C0458,P013,3,797.0,South,2391.0
O000537,2025-05-24,C0223,P007,1,995.0,North,995.0
O000538,2025-04-16,C0281,P011,2,508.0,West,1016.0
O000539,2026-02-24,C0221,P010,1,1132.0,East,1132.0
O000540,2025-01-02,C0216,P001,2,31.0,North,62.0
O000541,2025-03-31,C0231,P007,3,995.0,West,2985.0
O000542,2025-12-11,C0405,P018,2,1129.0,South,2258.0
O000543,2025-12-16,C0169,P003,1,358.0,North,358.0
O000544,2026-04-04,C0329,P009,4,485.0,South,1940.0
O000545,2025-09-20,C0426,P005,3,1124.0,East,3372.0
O000546,2025-12-17,C0042,P013,4,797.0,South,3188.0
O000547,2025-04-18,C0258,P016,4,420.0,East,1680.0
O000548,2025-02-08,C0196,P016,4,420.0,South,1680.0
O000549,2025-06-08,C0392,P012,4,66.0,South,264.0
O000550,2025-11-08,C0096,P018,4,1129.0,South,4516.0
O000551,2025-08-29,C0317,P011,1,508.0,South,508.0
O000552,2026-03-21,C0014,P017,2,1000.0,North,2000.0
O000553,2025-10-25,C0113,P007,2,995.0,West,1990.0
O000554,2025-02-05,C0077,P015,4,730.0,West,2920.0
O000555,2025-03-25,C0277,P006,1,393.0,West,393.0
O000556,2026-03-28,C0408,P006,4,393.0,North,1572.0
O000557,2026-01-20,C0434,P018,4,1129.0,North,4516.0
O000558,2025-06-21,C0466,P019,3,269.0,South,807.0
O000559,2026-01-11,C0429,P020,1,410.0,South,410.0
O000560,2025-12-28,C0448,P019,4,269.0,West,1076.0
O000561,2025-05-21,C0320,P002,2,235.0,South,470.0
O000562,2025-04-28,C0488,P003,3,358.0,South,1074.0
O000563,2025-10-04,C0410,P014,4,1059.0,North,4236.0
O000564,2025-08-08,C0160,P004,4,680.0,West,2720.0
O000565,2025-01-26,C0492,P017,4,1000.0,East,4000.0
O000566,2026-06-05,C0313,P006,1,393.0,North,393.0
O000567,2025-01-10,C0119,P019,4,269.0,West,1076.0
O000568,2026-01-13,C0437,P009,2,485.0,North,970.0
O000569,2025-06-01,C0161,P004,3,680.0,South,2040.0
O000570,2025-02-18,C0308,P007,1,995.0,South,995.0
O000571,2025-06-03,C0351,P004,3,680.0,East,2040.0
O000572,2025-10-20,C0146,P011,2,508.0,North,1016.0
O000573,2025-02-19,C0163,P002,4,235.0,East,940.0
O000574,2026-06-15,C0396,P010,1,1132.0,West,1132.0
O000575,2025-03-01,C0179,P006,4,393.0,West,1572.0
O000576,2025-06-16,C0089,P008,1,729.0,West,729.0
O000577,2025-07-21,C0493,P015,4,730.0,South,2920.0
O000578,2025-05-26,C0223,P013,2,797.0,North,1594.0
O000579,2026-03-15,C0266,P002,1,235.0,West,235.0
O000580,2025-08-30,C0239,P020,4,410.0,East,1640.0
O000581,2026-04-28,C0308,P001,2,31.0,South,62.0
O000582,2025-04-18,C0034,P015,4,730.0,West,2920.0
O000583,2025-08-14,C0371,P007,1,995.0,North,995.0
O000584,2026-03-08,C0451,P018,2,1129.0,West,2258.0
O000585,2026-02-23,C0494,P010,1,1132.0,North,1132.0
O000586,2026-03-31,C0167,P015,4,730.0,South,2920.0
O000587,2025-06-09,C0392,P005,1,1124.0,South,1124.0
O000588,2026-06-07,C0125,P011,3,508.0,North,1524.0
O000589,2025-03-18,C0224,P008,4,729.0,South,2916.0
O000590,2026-05-24,C0491,P008,2,729.0,South,1458.0
O000591,2026-03-17,C0413,P006,2,393.0,West,786.0
O000592,2025-09-11,C0150,P015,3,730.0,South,2190.0
O000593,2025-11-16,C0468,P015,4,730.0,West,2920.0
O000594,2025-09-20,C0454,P005,4,1124.0,West,4496.0
O000595,2026-01-09,C0189,P013,4,797.0,East,3188.0
O000596,2025-06-16,C0043,P014,4,1059.0,North,4236.0
O000597,2026-04-04,C0433,P011,1,508.0,East,508.0
O000598,2025-10-07,C0029,P020,4,410.0,East,1640.0
O000599,2025-10-29,C0362,P012,1,66.0,East,66.0
O000600,2026-06-15,C0120,P020,1,410.0,East,410.0
O000601,2025-08-06,C0337,P001,2,31.0,West,62.0
O000602,2025-04-12,C0031,P003,4,358.0,East,1432.0
O000603,2025-10-15,C0181,P008,1,729.0,South,729.0
O000604,2025-06-16,C0162,P012,4,66.0,East,264.0
O000605,2025-02-05,C0128,P015,3,730.0,West,2190.0
O000606,2025-12-19,C0255,P003,1,358.0,North,358.0
O000607,2025-03-14,C0294,P008,2,729.0,South,1458.0
O000608,2025-12-19,C0441,P019,4,269.0,North,1076.0
O000609,2025-03-11,C0357,P020,2,410.0,North,820.0
O000610,2026-03-01,C0388,P006,1,393.0,North,393.0
O000611,2026-06-01,C0254,P018,1,1129.0,South,1129.0
O000612,2026-03-04,C0130,P011,2,508.0,East,1016.0
O000613,2026-06-23,C0012,P012,4,66.0,West,264.0
O000614,2025-06-09,C0035,P002,1,235.0,West,235.0
O000615,2025-05-29,C0198,P005,3,1124.0,West,3372.0
O000616,2025-08-18,C0248,P004,2,680.0,West,1360.0
O000617,2025-03-08,C0110,P009,1,485.0,North,485.0
O000618,2026-01-16,C0328,P013,4,797.0,East,3188.0
O000619,2025-02-27,C0405,P013,1,797.0,South,797.0
O000620,2025-09-16,C0245,P015,4,730.0,North,2920.0
O000621,2025-12-08,C0250,P002,4,235.0,West,940.0
O000622,2025-05-10,C0366,P013,1,797.0,South,797.0
O000623,2025-06-21,C0317,P007,3,995.0,South,2985.0
O000624,2025-07-28,C0163,P017,4,1000.0,East,4000.0
O000625,2025-12-20,C0048,P008,2,729.0,East,1458.0
O000626,2026-04-16,C0399,P018,4,1129.0,West,4516.0
O000627,2025-04-26,C0071,P015,4,730.0,West,2920.0
O000628,2025-09-21,C0399,P015,3,730.0,West,2190.0
O000629,2026-03-18,C0493,P005,4,1124.0,South,4496.0
O000630,2026-03-29,C0134,P002,1,235.0,South,235.0
O000631,2026-04-22,C0239,P016,3,420.0,East,1260.0
O000632,2025-10-14,C0465,P005,4,1124.0,West,4496.0
O000633,2025-10-30,C0068,P006,1,393.0,West,393.0
O000634,2025-11-07,C0278,P012,1,66.0,East,66.0
O000635,2025-07-27,C0032,P005,4,1124.0,North,4496.0
O000636,2026-03-22,C0123,P020,2,410.0,South,820.0
O000637,2025-02-24,C0022,P008,2,729.0,North,1458.0
O000638,2025-01-12,C0155,P011,4,508.0,West,2032.0
O000639,2026-02-04,C0110,P014,4,1059.0,North,4236.0
O000640,2026-05-30,C0271,P017,1,1000.0,West,1000.0
O000641,2026-06-26,C0380,P010,4,1132.0,South,4528.0
O000642,2025-08-25,C0300,P002,4,235.0,North,940.0
O000643,2025-10-06,C0115,P003,1,358.0,East,358.0
O000644,2025-12-14,C0470,P013,4,797.0,West,3188.0
O000645,2025-04-14,C0220,P017,4,1000.0,West,4000.0
O000646,2026-06-01,C0490,P003,2,358.0,West,716.0
O000647,2025-09-05,C0230,P010,1,1132.0,East,1132.0
O000648,2025-12-30,C0252,P008,4,729.0,South,2916.0
O000649,2025-11-17,C0249,P004,2,680.0,West,1360.0
O000650,2025-10-13,C0009,P013,4,797.0,East,3188.0
O000651,2025-05-29,C0034,P007,2,995.0,West,1990.0
O000652,2025-03-25,C0228,P007,4,995.0,South,3980.0
O000653,2026-02-10,C0073,P016,1,420.0,North,420.0
O000654,2026-04-01,C0399,P005,2,1124.0,West,2248.0
O000655,2025-06-10,C0446,P017,4,1000.0,West,4000.0
O000656,2026-04-05,C0301,P010,4,1132.0,North,4528.0
O000657,2026-05-15,C0212,P004,4,680.0,East,2720.0
O000658,2026-05-24,C0072,P014,4,1059.0,North,4236.0
O000659,2026-04-26,C0058,P005,1,1124.0,North,1124.0
O000660,2025-04-24,C0220,P002,3,235.0,West,705.0
O000661,2025-12-27,C0371,P014,2,1059.0,North,2118.0
O000662,2025-12-07,C0275,P018,4,1129.0,East,4516.0
O000663,2026-03-25,C0249,P011,1,508.0,West,508.0
O000664,2025-06-29,C0016,P016,3,420.0,North,1260.0
O000665,2026-02-11,C0075,P018,1,1129.0,West,1129.0
O000666,2025-07-15,C0106,P016,4,420.0,North,1680.0
O000667,2026-04-11,C0136,P004,3,680.0,South,2040.0
O000668,2025-11-07,C0417,P001,2,31.0,South,62.0
O000669,2025-09-19,C0074,P014,2,1059.0,West,2118.0
O000670,2026-02-23,C0254,P012,1,66.0,South,66.0
O000671,2026-02-10,C0018,P010,2,1132.0,East,2264.0
O000672,2025-05-23,C0419,P019,2,269.0,East,538.0
O000673,2025-12-08,C0043,P004,3,680.0,North,2040.0
O000674,2025-11-12,C0050,P020,2,410.0,North,820.0
O000675,2025-04-11,C0003,P003,3,358.0,West,1074.0
O000676,2025-09-01,C0232,P004,3,680.0,East,2040.0
O000677,2026-05-05,C0219,P015,3,730.0,East,2190.0
O000678,2025-01-12,C0059,P011,2,508.0,North,1016.0
O000679,2025-08-27,C0284,P016,1,420.0,North,420.0
O000680,2025-02-11,C0302,P004,1,680.0,East,680.0
O000681,2026-03-05,C0064,P006,2,393.0,South,786.0
O000682,2025-06-07,C0070,P008,3,729.0,West,2187.0
O000683,2025-08-04,C0303,P013,2,797.0,East,1594.0
O000684,2026-04-07,C0142,P020,4,410.0,South,1640.0
O000685,2025-05-14,C0391,P004,1,680.0,West,680.0
O000686,2025-03-08,C0202,P005,3,1124.0,North,3372.0
O000687,2025-01-07,C0207,P010,2,1132.0,North,2264.0
O000688,2026-06-10,C0415,P005,3,1124.0,East,3372.0
O000689,2025-03-14,C0221,P012,4,66.0,East,264.0
O000690,2026-02-03,C0362,P001,3,31.0,East,93.0
O000691,2026-02-09,C0246,P010,4,1132.0,West,4528.0
O000692,2025-05-10,C0081,P005,1,1124.0,West,1124.0
O000693,2026-04-11,C0251,P019,3,269.0,South,807.0
O000694,2025-07-25,C0051,P019,2,269.0,West,538.0
O000695,2025-09-23,C0285,P020,3,410.0,East,1230.0
O000696,2026-06-21,C0369,P012,3,66.0,North,198.0
O000697,2025-09-10,C0492,P016,4,420.0,East,1680.0
O000698,2025-10-16,C0399,P005,4,1124.0,West,4496.0
O000699,2025-06-13,C0384,P017,2,1000.0,West,2000.0
O000700,2025-04-05,C0346,P014,1,1059.0,East,1059.0
O000701,2025-04-20,C0204,P012,1,66.0,West,66.0
O000702,2025-12-02,C0025,P013,4,797.0,South,3188.0
O000703,2025-08-26,C0445,P014,2,1059.0,West,2118.0
O000704,2026-01-16,C0041,P005,3,1124.0,North,3372.0
O000705,2026-03-12,C0069,P005,2,1124.0,North,2248.0
O000706,2026-04-28,C0004,P018,2,1129.0,East,2258.0
O000707,2025-01-25,C0492,P014,2,1059.0,East,2118.0
O000708,2025-04-27,C0240,P018,1,1129.0,North,1129.0
O000709,2026-04-27,C0361,P020,3,410.0,South,1230.0
O000710,2026-01-27,C0441,P001,2,31.0,North,62.0
O000711,2026-06-21,C0031,P007,1,995.0,East,995.0
O000712,2025-03-20,C0387,P017,1,1000.0,South,1000.0
O000713,2025-06-22,C0117,P003,4,358.0,West,1432.0
O000714,2025-01-12,C0195,P010,3,1132.0,South,3396.0
O000715,2025-05-08,C0090,P007,2,995.0,South,1990.0
O000716,2025-04-02,C0178,P012,3,66.0,South,198.0
O000717,2026-06-27,C0145,P015,4,730.0,South,2920.0
O000718,2026-06-16,C0444,P016,4,420.0,South,1680.0
O000719,2026-03-23,C0202,P008,2,729.0,North,1458.0
O000720,2026-01-25,C0322,P006,1,393.0,West,393.0
O000721,2025-02-12,C0344,P004,4,680.0,South,2720.0
O000722,2025-09-11,C0203,P011,1,508.0,North,508.0
O000723,2025-05-10,C0024,P017,4,1000.0,South,4000.0
O000724,2025-03-01,C0355,P002,3,235.0,North,705.0
O000725,2026-04-12,C0471,P006,2,393.0,North,786.0
O000726,2025-10-14,C0416,P004,4,680.0,South,2720.0
O000727,2026-06-01,C0471,P003,3,358.0,North,1074.0
O000728,2026-04-12,C0482,P007,4,995.0,East,3980.0
O000729,2025-12-11,C0105,P007,2,995.0,West,1990.0
O000730,2026-01-17,C0275,P016,3,420.0,East,1260.0
O000731,2025-09-10,C0322,P002,1,235.0,West,235.0
O000732,2025-02-25,C0060,P008,4,729.0,South,2916.0
O000733,2026-04-08,C0371,P015,4,730.0,North,2920.0
O000734,2026-04-02,C0450,P016,3,420.0,North,1260.0
O000735,2025-03-24,C0015,P001,2,31.0,North,62.0
O000736,2025-04-09,C0085,P010,4,1132.0,South,4528.0
O000737,2025-05-29,C0419,P007,3,995.0,East,2985.0
O000738,2025-11-25,C0197,P016,2,420.0,West,840.0
O000739,2025-06-05,C0235,P010,4,1132.0,North,4528.0
O000740,2025-07-09,C0411,P012,3,66.0,South,198.0
O000741,2026-05-09,C0344,P017,2,1000.0,South,2000.0
O000742,2025-09-20,C0263,P013,4,797.0,North,3188.0
O000743,2025-03-21,C0006,P012,4,66.0,North,264.0
O000744,2026-02-04,C0494,P015,2,730.0,North,1460.0
O000745,2025-09-17,C0381,P014,2,1059.0,North,2118.0
O000746,2025-04-11,C0289,P019,3,269.0,South,807.0
O000747,2025-12-25,C0058,P019,4,269.0,North,1076.0
O000748,2026-01-15,C0433,P014,4,1059.0,East,4236.0
O000749,2025-08-09,C0145,P018,3,1129.0,South,3387.0
O000750,2026-02-24,C0366,P005,4,1124.0,South,4496.0
O000751,2025-05-04,C0042,P020,4,410.0,South,1640.0
O000752,2026-02-26,C0350,P006,4,393.0,East,1572.0
O000753,2025-08-19,C0200,P018,1,1129.0,West,1129.0
O000754,2025-03-04,C0424,P014,2,1059.0,South,2118.0
O000755,2026-04-30,C0174,P004,1,680.0,North,680.0
O000756,2026-04-28,C0455,P001,1,31.0,North,31.0
O000757,2026-06-03,C0454,P013,2,797.0,West,1594.0
O000758,2025-06-04,C0452,P011,1,508.0,East,508.0
O000759,2025-04-02,C0385,P003,3,358.0,West,1074.0
O000760,2026-06-10,C0335,P017,1,1000.0,North,1000.0
O000761,2026-03-31,C0095,P018,3,1129.0,West,3387.0
O000762,2026-05-25,C0217,P010,2,1132.0,South,2264.0
O000763,2025-07-02,C0111,P016,4,420.0,South,1680.0
O000764,2026-01-21,C0353,P013,2,797.0,East,1594.0
O000765,2026-02-09,C0180,P020,2,410.0,North,820.0
O000766,2025-09-03,C0163,P012,1,66.0,East,66.0
O000767,2026-04-16,C0119,P004,2,680.0,West,1360.0
O000768,2026-02-27,C0325,P008,2,729.0,West,1458.0
O000769,2025-03-06,C0389,P012,3,66.0,West,198.0
O000770,2025-01-13,C0228,P019,4,269.0,South,1076.0
O000771,2025-08-01,C0145,P015,1,730.0,South,730.0
O000772,2025-08-30,C0437,P016,4,420.0,North,1680.0
O000773,2026-05-08,C0308,P012,4,66.0,South,264.0
O000774,2025-08-01,C0142,P020,4,410.0,South,1640.0
O000775,2025-12-04,C0122,P018,1,1129.0,West,1129.0
O000776,2025-06-22,C0285,P012,2,66.0,East,132.0
O000777,2025-06-13,C0392,P016,4,420.0,South,1680.0
O000778,2026-04-10,C0226,P020,1,410.0,North,410.0
O000779,2026-05-12,C0360,P011,2,508.0,East,1016.0
O000780,2026-01-30,C0257,P020,4,410.0,West,1640.0
O000781,2025-11-04,C0285,P014,3,1059.0,East,3177.0
O000782,2025-07-02,C0420,P002,1,235.0,West,235.0
O000783,2026-05-25,C0435,P013,4,797.0,North,3188.0
O000784,2026-06-30,C0165,P014,1,1059.0,North,1059.0
O000785,2025-08-15,C0221,P006,3,393.0,East,1179.0
O000786,2026-03-12,C0069,P012,1,66.0,North,66.0
O000787,2026-02-26,C0309,P007,2,995.0,West,1990.0
O000788,2025-01-21,C0224,P004,4,680.0,South,2720.0
O000789,2026-02-01,C0124,P007,1,995.0,North,995.0
O000790,2025-04-15,C0436,P013,1,797.0,West,797.0
O000791,2025-07-11,C0344,P011,4,508.0,South,2032.0
O000792,2025-01-17,C0339,P008,3,729.0,South,2187.0
O000793,2025-04-30,C0012,P019,3,269.0,West,807.0
O000794,2026-01-28,C0052,P002,4,235.0,West,940.0
O000795,2026-03-01,C0129,P018,4,1129.0,North,4516.0
O000796,2025-05-09,C0135,P010,2,1132.0,West,2264.0
O000797,2025-05-10,C0145,P006,1,393.0,South,393.0
O000798,2025-01-29,C0127,P004,1,680.0,West,680.0
O000799,2025-04-07,C0226,P019,3,269.0,North,807.0
O000800,2025-01-10,C0427,P014,2,1059.0,South,2118.0
O000801,2025-08-30,C0071,P014,1,1059.0,West,1059.0
O000802,2025-08-20,C0273,P018,2,1129.0,West,2258.0
O000803,2025-10-11,C0187,P017,4,1000.0,West,4000.0
O000804,2025-07-19,C0003,P018,1,1129.0,West,1129.0
O000805,2025-03-20,C0285,P018,4,1129.0,East,4516.0
O000806,2025-06-22,C0022,P005,3,1124.0,North,3372.0
O000807,2026-04-12,C0166,P009,3,485.0,West,1455.0
O000808,2026-02-20,C0310,P001,4,31.0,South,124.0
O000809,2026-03-25,C0363,P004,3,680.0,South,2040.0
O000810,2025-03-28,C0477,P007,4,995.0,North,3980.0
O000811,2025-04-11,C0498,P011,4,508.0,North,2032.0
O000812,2025-01-08,C0434,P014,4,1059.0,North,4236.0
O000813,2025-07-19,C0246,P010,3,1132.0,West,3396.0
O000814,2026-05-20,C0234,P019,3,269.0,South,807.0
O000815,2025-03-28,C0325,P008,3,729.0,West,2187.0
O000816,2025-02-12,C0158,P003,4,358.0,West,1432.0
O000817,2026-01-20,C0151,P008,2,729.0,West,1458.0
O000818,2026-03-11,C0213,P018,3,1129.0,East,3387.0
O000819,2026-02-12,C0376,P005,2,1124.0,South,2248.0
O000820,2026-04-28,C0218,P020,3,410.0,West,1230.0
O000821,2025-01-17,C0246,P011,1,508.0,West,508.0
O000822,2025-05-28,C0303,P009,1,485.0,East,485.0
O000823,2025-10-04,C0405,P019,1,269.0,South,269.0
O000824,2025-08-20,C0276,P012,2,66.0,East,132.0
O000825,2026-01-01,C0151,P005,3,1124.0,West,3372.0
O000826,2025-08-16,C0196,P016,4,420.0,South,1680.0
O000827,2026-03-12,C0405,P013,2,797.0,South,1594.0
O000828,2026-02-03,C0021,P006,3,393.0,East,1179.0
O000829,2025-07-30,C0257,P016,1,420.0,West,420.0
O000830,2026-01-26,C0399,P018,2,1129.0,West,2258.0
O000831,2026-05-14,C0017,P017,3,1000.0,South,3000.0
O000832,2026-06-24,C0051,P012,4,66.0,West,264.0
O000833,2026-05-06,C0447,P001,1,31.0,West,31.0
O000834,2026-03-18,C0270,P007,4,995.0,South,3980.0
O000835,2025-09-18,C0315,P014,2,1059.0,West,2118.0
O000836,2025-12-16,C0083,P018,1,1129.0,South,1129.0
O000837,2025-12-18,C0306,P001,1,31.0,West,31.0
O000838,2026-06-04,C0124,P020,1,410.0,North,410.0
O000839,2025-11-16,C0290,P010,4,1132.0,East,4528.0
O000840,2025-05-18,C0262,P015,1,730.0,West,730.0
O000841,2026-01-03,C0365,P011,4,508.0,West,2032.0
O000842,2025-08-08,C0049,P004,4,680.0,East,2720.0
O000843,2025-12-03,C0006,P015,4,730.0,North,2920.0
O000844,2025-08-11,C0117,P016,1,420.0,West,420.0
O000845,2025-12-26,C0118,P015,3,730.0,North,2190.0
O000846,2025-11-25,C0453,P017,4,1000.0,South,4000.0
O000847,2026-04-08,C0263,P011,3,508.0,North,1524.0
O000848,2026-01-17,C0353,P018,4,1129.0,East,4516.0
O000849,2025-06-18,C0461,P016,1,420.0,North,420.0
O000850,2025-08-05,C0435,P015,1,730.0,North,730.0
O000851,2026-01-13,C0374,P011,1,508.0,East,508.0
O000852,2025-04-29,C0129,P013,2,797.0,North,1594.0
O000853,2025-07-09,C0397,P018,1,1129.0,West,1129.0
O000854,2026-01-05,C0171,P008,3,729.0,East,2187.0
O000855,2025-05-29,C0027,P009,4,485.0,North,1940.0
O000856,2026-05-03,C0199,P011,3,508.0,West,1524.0
O000857,2026-01-09,C0372,P017,2,1000.0,North,2000.0
O000858,2025-06-09,C0387,P001,3,31.0,South,93.0
O000859,2025-12-17,C0314,P011,4,508.0,West,2032.0
O000860,2025-10-15,C0345,P007,4,995.0,South,3980.0
O000861,2025-10-15,C0097,P008,1,729.0,East,729.0
O000862,2025-08-14,C0488,P019,2,269.0,South,538.0
O000863,2026-06-07,C0017,P004,2,680.0,South,1360.0
O000864,2026-06-06,C0173,P004,3,680.0,East,2040.0
O000865,2025-09-30,C0462,P019,1,269.0,East,269.0
O000866,2026-02-06,C0101,P009,1,485.0,North,485.0
O000867,2025-07-02,C0186,P017,1,1000.0,East,1000.0
O000868,2026-05-03,C0184,P018,4,1129.0,West,4516.0
O000869,2025-05-04,C0438,P001,2,31.0,West,62.0
O000870,2026-02-18,C0215,P014,3,1059.0,West,3177.0
O000871,2025-06-21,C0251,P004,3,680.0,South,2040.0
O000872,2025-10-15,C0216,P010,3,1132.0,North,3396.0
O000873,2026-03-11,C0029,P014,1,1059.0,East,1059.0
O000874,2025-04-23,C0102,P007,2,995.0,East,1990.0
O000875,2025-05-02,C0123,P012,2,66.0,South,132.0
O000876,2026-06-28,C0054,P016,4,420.0,West,1680.0
O000877,2025-08-10,C0283,P005,4,1124.0,South,4496.0
O000878,2025-02-08,C0102,P011,4,508.0,East,2032.0
O000879,2026-05-12,C0117,P004,3,680.0,West,2040.0
O000880,2025-08-21,C0104,P013,3,797.0,East,2391.0
O000881,2026-06-14,C0045,P008,2,729.0,South,1458.0
O000882,2025-05-29,C0114,P007,4,995.0,West,3980.0
O000883,2026-02-01,C0343,P011,3,508.0,North,1524.0
O000884,2025-10-29,C0031,P011,4,508.0,East,2032.0
O000885,2025-12-26,C0164,P017,4,1000.0,East,4000.0
O000886,2025-08-26,C0465,P014,2,1059.0,West,2118.0
O000887,2025-08-24,C0189,P002,2,235.0,East,470.0
O000888,2025-07-22,C0293,P020,3,410.0,West,1230.0
O000889,2025-09-13,C0195,P008,2,729.0,South,1458.0
O000890,2025-08-23,C0292,P002,4,235.0,North,940.0
O000891,2025-12-11,C0375,P015,2,730.0,North,1460.0
O000892,2026-06-18,C0261,P005,4,1124.0,East,4496.0
O000893,2026-04-11,C0430,P006,4,393.0,North,1572.0
O000894,2026-06-25,C0207,P017,3,1000.0,North,3000.0
O000895,2025-08-01,C0052,P008,3,729.0,West,2187.0
